"file","caption","category","png_time"
"C:/China2015/r4ss/plots_S///index5_logcpuefit_7_CA_SouthOf4010_Rec_PC_onboard_index.png","Fit to index data on log scale for 7_CA_SouthOf4010_Rec_PC_onboard_index","Index",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///index6_logcpuecheck_7_CA_SouthOf4010_Rec_PC_onboard_index.png","log(observed) vs. log(expected) index values with smoother for 7_CA_SouthOf4010_Rec_PC_onboard_index","Index",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///index9_standcpueall.png","Standardized indices overlaid","Index",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///numbers1_sex1_beg.png","Beginning of year expected numbers at age of females in (max ~ 77.2 thousand)","Numbers",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///numbers1_sex2_beg.png","Beginning of year expected numbers at age of males in (max ~ 77.2 thousand)","Numbers",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///numbers2_meanage_beg.png","Beginning of year mean age in the population","Numbers",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///numbers1_sex1_mid.png","Middle of year expected numbers at age of females in (max ~ 74.6 thousand)","Numbers",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///numbers1_sex2_mid.png","Middle of year expected numbers at age of males in (max ~ 74.6 thousand)","Numbers",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///numbers2_meanage_mid.png","Middle of year mean age in the population","Numbers",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///numbers6_len_sex1.png","Beginning of year expected numbers at length of females in (max ~ 198.0 thousand)","Numbers",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///numbers6_len_sex2.png","Beginning of year expected numbers at length of males in (max ~ 198.0 thousand)","Numbers",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///numbers7_meanlen.png","Beginning of year mean length (cm) in the population","Numbers",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///numbers6_len_sex1.png","Middle of year expected numbers at length of females in (max ~ 156.4 thousand)","Numbers",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///numbers6_len_sex2.png","Middle of year expected numbers at length of males in (max ~ 156.4 thousand)","Numbers",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///numbers7_meanlen.png","Middle of year mean length (cm) in the population","Numbers",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///numbers4_equilagecomp.png","Equilibrium age distribution","Numbers",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///numbers5_ageerrorSD.png","Ageing imprecision: SD of observed age (yr)","Numbers",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///numbers5_ageerrorMeans.png","Ageing imprecision: Mean observed age (yr)","Numbers",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///numbers5_ageerror_matrix_1.png","Ageing imprecision: matrix for method 1","Numbers",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///numbers5_ageerror_matrix_2.png","Ageing imprecision: matrix for method 2","Numbers",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_flt1mkt2.png","length comp data, retained, 1_CA_SouthOf4010_Comm_Dead","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_bubflt1mkt2.png","length comp data, retained, 1_CA_SouthOf4010_Comm_Dead (max=0.36)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_data_weighting_TA1.8_1_CA_SouthOf4010_Comm_Dead.png","Francis data weighting method TA1.8 1_CA_SouthOf4010_Comm_Dead <br> Suggested sample size adjustment (with 95% interval) for len data from 1_CA_SouthOf4010_Comm_Dead:<br>1.0362 (0.7618-8.9837)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_flt2mkt2.png","length comp data, retained, 2_CA_SouthOf4010_Comm_Live","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_bubflt2mkt2.png","length comp data, retained, 2_CA_SouthOf4010_Comm_Live (max=0.75)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_data_weighting_TA1.8_2_CA_SouthOf4010_Comm_Live.png","Francis data weighting method TA1.8 2_CA_SouthOf4010_Comm_Live <br> Suggested sample size adjustment (with 95% interval) for len data from 2_CA_SouthOf4010_Comm_Live:<br>1.0294 (0.5648-3.1645)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_flt3mkt2.png","length comp data, retained, 3_CA_SouthOf4010_Rec_PC","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_bubflt3mkt2.png","length comp data, retained, 3_CA_SouthOf4010_Rec_PC (max=0.59)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_data_weighting_TA1.8_3_CA_SouthOf4010_Rec_PC.png","Francis data weighting method TA1.8 3_CA_SouthOf4010_Rec_PC <br> Suggested sample size adjustment (with 95% interval) for len data from 3_CA_SouthOf4010_Rec_PC:<br>0.8932 (0.6399-1.4655)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_flt4mkt2.png","length comp data, retained, 4_CA_SouthOf4010_Rec_PR","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_bubflt4mkt2.png","length comp data, retained, 4_CA_SouthOf4010_Rec_PR (max=0.35)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_data_weighting_TA1.8_4_CA_SouthOf4010_Rec_PR.png","Francis data weighting method TA1.8 4_CA_SouthOf4010_Rec_PR <br> Suggested sample size adjustment (with 95% interval) for len data from 4_CA_SouthOf4010_Rec_PR:<br>1.0025 (0.6237-2.1018)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_flt5mkt2.png","length comp data, retained, 5_CA_SouthOf4010_Comm_Discard","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_bubflt5mkt2.png","length comp data, retained, 5_CA_SouthOf4010_Comm_Discard (max=0.42)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_data_weighting_TA1.8_5_CA_SouthOf4010_Comm_Discard.png","Francis data weighting method TA1.8 5_CA_SouthOf4010_Comm_Discard <br> Suggested sample size adjustment (with 95% interval) for len data from 5_CA_SouthOf4010_Comm_Discard:<br>0.9835 (0.753-4.8623)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_flt6mkt0.png","length comp data, whole catch, 6_CA_SouthOf4010_Rec_PC_DWV_index","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_bubflt6mkt0.png","length comp data, whole catch, 6_CA_SouthOf4010_Rec_PC_DWV_index (max=0.39)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_data_weighting_TA1.8_6_CA_SouthOf4010_Rec_PC_DWV_index.png","Francis data weighting method TA1.8 6_CA_SouthOf4010_Rec_PC_DWV_index <br> Suggested sample size adjustment (with 95% interval) for len data from 6_CA_SouthOf4010_Rec_PC_DWV_index:<br>1.1078 (0.6145-6.2272)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_flt8mkt0.png","length comp data, whole catch, 8_CA_SouthOf4010_CCFRP_comps_only","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_bubflt8mkt0.png","length comp data, whole catch, 8_CA_SouthOf4010_CCFRP_comps_only (max=0.36)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_data_weighting_TA1.8_8_CA_SouthOf4010_CCFRP_comps_only.png","Francis data weighting method TA1.8 8_CA_SouthOf4010_CCFRP_comps_only <br> Suggested sample size adjustment (with 95% interval) for len data from 8_CA_SouthOf4010_CCFRP_comps_only:<br>0.9835 (0.5319-8.1938)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_mkt2_aggregated_across_time.png","length comp data, retained, aggregated across time by fleet","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_mkt0_aggregated_across_time.png","length comp data, whole catch, aggregated across time by fleet","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_sex1mkt2_multi-fleet_comparison.png","Note: this plot doesn't seem to be working right for some models.<br><br> length comp data, sexes combined, retained, comparing across fleets","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lendat_sex1mkt0_multi-fleet_comparison.png","Note: this plot doesn't seem to be working right for some models.<br><br> length comp data, sexes combined, whole catch, comparing across fleets","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_agedat_flt3mkt0.png","age comp data, whole catch, 3_CA_SouthOf4010_Rec_PC","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_agedat_bubflt3mkt0.png","age comp data, whole catch, 3_CA_SouthOf4010_Rec_PC (max=0.96)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_agedat_data_weighting_TA1.8_3_CA_SouthOf4010_Rec_PC.png","Francis data weighting method TA1.8 3_CA_SouthOf4010_Rec_PC <br> Suggested sample size adjustment (with 95% interval) for age data from 3_CA_SouthOf4010_Rec_PC:<br>4.8811 (2.581-17.2565)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_agedat_mkt0_aggregated_across_time.png","age comp data, whole catch, aggregated across time by fleet","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_agedat_sex1mkt0_multi-fleet_comparison.png","Note: this plot doesn't seem to be working right for some models.<br><br> age comp data, sexes combined, whole catch, comparing across fleets","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_gstagedat_flt3mkt0.png","ghost age comp data, whole catch, 3_CA_SouthOf4010_Rec_PC","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_gstagedat_bubflt3mkt0.png","ghost age comp data, whole catch, 3_CA_SouthOf4010_Rec_PC (max=0.48)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_gstagedat_flt9mkt0.png","ghost age comp data, whole catch, 9_CA_SouthOf4010_Abrams_thesis_comps","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_gstagedat_bubflt9mkt0.png","ghost age comp data, whole catch, 9_CA_SouthOf4010_Abrams_thesis_comps (max=0.13)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_condAALdat_bubflt9mkt0.png","conditional age-at-length data, whole catch, 9_CA_SouthOf4010_Abrams_thesis_comps (max=0.96)","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_condAALdat_data_weighting_TA1.8_condAge9_CA_SouthOf4010_Abrams_thesis_comps.png","Francis data weighting method TA1.8 for conditional age data 9_CA_SouthOf4010_Abrams_thesis_comps <br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_condAALdat_Andre_plotsflt9mkt0.png","Conditional AAL plot, whole catch, 9_CA_SouthOf4010_Abrams_thesis_comps","CompDat",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_flt1mkt2.png","length comps, retained, 1_CA_SouthOf4010_Comm_Dead","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_residsflt1mkt2.png","Pearson residuals, retained, 1_CA_SouthOf4010_Comm_Dead (max=1.25) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_sampsize_flt1mkt2.png","N-EffN comparison, length comps, retained, 1_CA_SouthOf4010_Comm_Dead","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_data_weighting_TA1.8_1_CA_SouthOf4010_Comm_Dead.png","Francis data weighting method TA1.8 1_CA_SouthOf4010_Comm_Dead <br> Suggested sample size adjustment (with 95% interval) for len data from 1_CA_SouthOf4010_Comm_Dead:<br>1.0362 (0.7836-6.0936)","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_flt2mkt2.png","length comps, retained, 2_CA_SouthOf4010_Comm_Live","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_residsflt2mkt2.png","Pearson residuals, retained, 2_CA_SouthOf4010_Comm_Live (max=3.03) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_sampsize_flt2mkt2.png","N-EffN comparison, length comps, retained, 2_CA_SouthOf4010_Comm_Live","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_data_weighting_TA1.8_2_CA_SouthOf4010_Comm_Live.png","Francis data weighting method TA1.8 2_CA_SouthOf4010_Comm_Live <br> Suggested sample size adjustment (with 95% interval) for len data from 2_CA_SouthOf4010_Comm_Live:<br>1.0294 (0.5605-3.247)","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_flt3mkt2.png","length comps, retained, 3_CA_SouthOf4010_Rec_PC","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_residsflt3mkt2.png","Pearson residuals, retained, 3_CA_SouthOf4010_Rec_PC (max=3.83) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_sampsize_flt3mkt2.png","N-EffN comparison, length comps, retained, 3_CA_SouthOf4010_Rec_PC","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_data_weighting_TA1.8_3_CA_SouthOf4010_Rec_PC.png","Francis data weighting method TA1.8 3_CA_SouthOf4010_Rec_PC <br> Suggested sample size adjustment (with 95% interval) for len data from 3_CA_SouthOf4010_Rec_PC:<br>0.8932 (0.6565-1.4763)","LenComp",2015-07-23 14:38:36
"C:/China2015/r4ss/plots_S///comp_lenfit_flt4mkt2.png","length comps, retained, 4_CA_SouthOf4010_Rec_PR","LenComp",2015-07-23 14:38:36
